id,vil_code,vil_name,com_code,dis_code,pro_code,xcoor,ycoor,lattitude,longtitute,created_at,updated_at,deleted_at
11056,17060307,Sampov Lun,170603,1706,17,329273,1497275,13.5388,103.422,"","",""
11057,17060401,Kouk Chambak,170604,1706,17,349028,1517901,13.7264,103.604,"","",""
11058,17060402,Prey Khyang,170604,1706,17,349779,1516179,13.7108,103.611,"","",""
11059,17060403,Reul,170604,1706,17,347334,1515215,13.702,103.588,"","",""
11060,17060404,Kouk Thmei,170604,1706,17,346502,1515208,13.7019,103.581,"","",""
11061,17060405,Khnar Cheung,170604,1706,17,346344,1513593,13.6873,103.579,"","",""
11062,17060406,Khnar Tboung,170604,1706,17,346761,1513041,13.6823,103.583,"","",""
11063,17060501,Roung Kou,170605,1706,17,340126,1502971,13.5909,103.522,"","",""
11064,17060502,Prey Keab,170605,1706,17,341428,1502927,13.5906,103.534,"","",""
11065,17060503,Bos Thum,170605,1706,17,339362,1503982,13.6,103.515,"","",""
11066,17060504,Ta Ni,170605,1706,17,337568,1502831,13.5895,103.499,"","",""
11067,17060505,Kanhchon Chrov,170605,1706,17,340337,1504576,13.6055,103.524,"","",""
11068,17060506,Khcheay,170605,1706,17,341595,1503849,13.599,103.536,"","",""
11069,17060507,Lbaeuk Prei,170605,1706,17,344053,1502150,13.5837,103.559,"","",""
11070,17060508,Lbaeuk,170605,1706,17,340104,1505302,13.612,103.522,"","",""
11071,17060509,Ruessei,170605,1706,17,337420,1504368,13.6034,103.497,"","",""
11072,17060601,Kouk Krouch,170606,1706,17,327537,1490468,13.4772,103.407,"","",""
11073,17060602,Anlong Sar,170606,1706,17,327593,1492297,13.4937,103.407,"","",""
11074,17060603,Damnak Khchas,170606,1706,17,328168,1492364,13.4944,103.412,"","",""
11075,17060604,Sambuor,170606,1706,17,328436,1492962,13.4998,103.415,"","",""
11076,17060605,Ovmal,170606,1706,17,327534,1486108,13.4378,103.407,"","",""
11077,17060606,Kouk Chas,170606,1706,17,328838,1495075,13.5189,103.418,"","",""
11078,17060607,Ampil,170606,1706,17,329195,1495725,13.5248,103.422,"","",""
11079,17060608,Santhan,170606,1706,17,329269,1496161,13.5288,103.422,"","",""
11080,17060701,Chranieng,170607,1706,17,341523,1514031,13.691,103.535,"","",""
11081,17060702,Prey Kralanh,170607,1706,17,343190,1513493,13.6862,103.55,"","",""
11082,17060703,Kouk Kei,170607,1706,17,343731,1513038,13.6821,103.555,"","",""
11083,17060704,Kouk Phngeas,170607,1706,17,340675,1513496,13.6861,103.527,"","",""
11084,17060705,Kouk Yeang,170607,1706,17,339302,1513933,13.69,103.514,"","",""
11085,17060706,Smach,170607,1706,17,337574,1514305,13.6932,103.498,"","",""
11086,17060707,Angkaol,170607,1706,17,337024,1515789,13.7066,103.493,"","",""
11087,17060708,Damrei Slab,170607,1706,17,338714,1518856,13.7344,103.508,"","",""
11088,17060709,Ta Sokh,170607,1706,17,339672,1518679,13.7329,103.517,"","",""
11089,17060710,Ta Srei,170607,1706,17,339737,1519329,13.7388,103.518,"","",""
11090,17060711,Khsei,170607,1706,17,343471,1517454,13.722,103.552,"","",""
11091,17060712,Svay,170607,1706,17,343907,1517342,13.721,103.556,"","",""
11092,17060713,Treas,170607,1706,17,344379,1517300,13.7207,103.561,"","",""
11093,17060714,Krouch,170607,1706,17,344861,1517287,13.7206,103.565,"","",""
11094,17060715,Prey Thkov,170607,1706,17,345205,1517349,13.7212,103.568,"","",""
11095,17060716,Ta Pang,170607,1706,17,341371,1518128,13.728,103.533,"","",""
11096,17060801,Snuol,170608,1706,17,340798,1506251,13.6206,103.528,"","",""
11097,17060802,Ta Loeng,170608,1706,17,340263,1505955,13.6179,103.523,"","",""
11098,17060803,Samraong,170608,1706,17,339221,1509677,13.6515,103.514,"","",""
11099,17060804,Ta Pech,170608,1706,17,341967,1506759,13.6253,103.539,"","",""
11100,17060805,Sangkae,170608,1706,17,342368,1507774,13.6345,103.543,"","",""
11101,17060806,Prey Lngieng,170608,1706,17,345267,1509733,13.6523,103.569,"","",""
11102,17060807,Ta Saeng,170608,1706,17,345707,1506668,13.6247,103.574,"","",""
11103,17060808,Thea Sna,170608,1706,17,344896,1505405,13.6132,103.566,"","",""
11104,17060809,Ta Yin,170608,1706,17,343295,1503722,13.5979,103.552,"","",""
11105,17060901,Lhong,170609,1706,17,339945,1497599,13.5424,103.521,"","",""
11106,17060902,Sranal,170609,1706,17,334649,1498579,13.5509,103.472,"","",""
11107,17060903,Kouk Trom,170609,1706,17,335093,1499853,13.5625,103.476,"","",""
11108,17060904,Rumdeng,170609,1706,17,337098,1500315,13.5668,103.494,"","",""
11109,17060905,Kumru,170609,1706,17,337484,1498266,13.5483,103.498,"","",""
11110,17060906,Tang Yu,170609,1706,17,336715,1496580,13.533,103.491,"","",""
11111,17060907,Tonloab,170609,1706,17,338436,1496073,13.5285,103.507,"","",""
11112,17060908,Slaeng,170609,1706,17,341762,1498239,13.5482,103.538,"","",""
11113,17060909,Kouk Chas,170609,1706,17,341730,1497352,13.5402,103.537,"","",""
11114,17060910,Phlang,170609,1706,17,340939,1495959,13.5276,103.53,"","",""
11115,17060911,Mean Chey,170609,1706,17,340580,1495212,13.5208,103.527,"","",""
11116,17060912,Kouk Tnaot,170609,1706,17,335769,1501228,13.5749,103.482,"","",""
11117,17060913,Rovieng,170609,1706,17,340324,1494379,13.5133,103.525,"","",""
11118,17060914,Chhnoun,170609,1706,17,335881,1499105,13.5558,103.483,"","",""
11119,17061001,Kdol,170610,1706,17,328224,1507335,13.6297,103.412,"","",""
11120,17061002,Phnum Touch,170610,1706,17,328010,1505562,13.6137,103.41,"","",""
11121,17061003,Ta An,170610,1706,17,327117,1506533,13.6224,103.402,"","",""
11122,17061004,Thmei,170610,1706,17,326619,1505936,13.617,103.397,"","",""
11123,17061005,Ta Loeng,170610,1706,17,327773,1507130,13.6278,103.408,"","",""
11124,17061006,Samraong,170610,1706,17,327709,1508525,13.6404,103.407,"","",""
11125,17061007,Tuek Chum,170610,1706,17,327559,1509086,13.6455,103.406,"","",""
11126,17061008,Trapeang Chhuk,170610,1706,17,328176,1510278,13.6563,103.411,"","",""
11127,17061009,Anlong,170610,1706,17,329196,1511688,13.6691,103.421,"","",""
11128,17061010,Sarsai Pong,170610,1706,17,329780,1512045,13.6724,103.426,"","",""
11129,17070101,Svay,170701,1707,17,347876,1494103,13.5112,103.594,"","",""
11130,17070102,Sasar Sdam,170701,1707,17,350063,1493115,13.5024,103.615,"","",""
11435,17110110,Ta Taok Kandal,171101,1711,17,403871,1474926,13.3402,104.112,"","",""
11132,17070104,Kouk Run,170701,1707,17,351222,1492269,13.4948,103.625,"","",""
11133,17070105,Kouk Chas,170701,1707,17,350003,1492053,13.4928,103.614,"","",""
11134,17070106,Pongro Thmei,170701,1707,17,350082,1493486,13.5057,103.615,"","",""
11135,17070107,Kouk Pnov,170701,1707,17,350615,1492958,13.501,103.62,"","",""
11136,17070108,Kouk Chrey,170701,1707,17,354528,1493637,13.5073,103.656,"","",""
11137,17070109,Khcheay,170701,1707,17,355147,1495690,13.5259,103.661,"","",""
11138,17070110,Kouk Tnaot,170701,1707,17,356514,1492035,13.4929,103.674,"","",""
11139,17070111,Damnak Slanh,170701,1707,17,355921,1491309,13.4863,103.669,"","",""
11140,17070112,Pak Pan,170701,1707,17,354080,1490776,13.4814,103.652,"","",""
11141,17070113,Chan Ta Say,170701,1707,17,353221,1493815,13.5089,103.644,"","",""
11142,17070114,Pongro Chas,170701,1707,17,351217,1495160,13.5209,103.625,"","",""
11143,17070201,Kouk Pnov,170702,1707,17,365310,1490336,13.478,103.756,"","",""
11144,17070202,Antangkon,170702,1707,17,365162,1490916,13.4832,103.754,"","",""
11145,17070203,Ta Kam,170702,1707,17,365174,1492589,13.4983,103.754,"","",""
11146,17070204,Doun Kaev,170702,1707,17,366580,1491174,13.4856,103.767,"","",""
11147,17070205,Lbaeuk,170702,1707,17,367437,1489343,13.4691,103.775,"","",""
11148,17070206,Tnaot Chrum,170702,1707,17,368574,1490468,13.4793,103.786,"","",""
11149,17070207,Prasat Char,170702,1707,17,370589,1489680,13.4723,103.804,"","",""
11150,17070208,Kouk Pou,170702,1707,17,368003,1488354,13.4602,103.781,"","",""
11151,17070209,Peam,170702,1707,17,367923,1486988,13.4478,103.78,"","",""
11152,17070210,Ta Snae,170702,1707,17,366890,1488251,13.4592,103.77,"","",""
11153,17070211,Kouk Thmei,170702,1707,17,366899,1487023,13.4481,103.77,"","",""
11154,17070212,Rohal,170702,1707,17,366148,1489114,13.467,103.763,"","",""
11155,17070213,Doun On,170702,1707,17,367756,1492509,13.4977,103.778,"","",""
11156,17070301,Bangkaong,170703,1707,17,347635,1506677,13.6248,103.591,"","",""
11157,17070302,Trapeang Veaeng,170703,1707,17,348726,1506302,13.6215,103.602,"","",""
11158,17070303,Prey Yeang,170703,1707,17,349361,1504306,13.6035,103.608,"","",""
11159,17070304,Ta Pang,170703,1707,17,351278,1504881,13.6088,103.625,"","",""
11160,17070305,Lbaeuk,170703,1707,17,353639,1504190,13.6027,103.647,"","",""
11161,17070306,Kouk Pou,170703,1707,17,353280,1506166,13.6205,103.644,"","",""
11162,17070307,Kdei Run,170703,1707,17,351338,1506305,13.6217,103.626,"","",""
11163,17070401,Kamphem,170704,1707,17,364094,1480777,13.3915,103.745,"","",""
11164,17070402,Prey Danghaeum,170704,1707,17,364333,1477731,13.364,103.747,"","",""
11165,17070403,Thmei,170704,1707,17,363798,1479972,13.3842,103.742,"","",""
11166,17070404,Roka Yea,170704,1707,17,363816,1478516,13.3711,103.742,"","",""
11167,17070405,Kouk Ruessei,170704,1707,17,363556,1479208,13.3773,103.74,"","",""
11168,17070406,Kouk Pou,170704,1707,17,362643,1478340,13.3694,103.732,"","",""
11169,17070407,Svay Chek,170704,1707,17,362615,1477972,13.3661,103.731,"","",""
11170,17070408,Peam Ta Uor,170704,1707,17,358156,1468918,13.284,103.691,"","",""
11171,17070501,Khnat,170705,1707,17,366789,1483549,13.4167,103.77,"","",""
11172,17070502,Pralay,170705,1707,17,368010,1483455,13.4159,103.781,"","",""
11173,17070503,Kouk Snuol,170705,1707,17,368290,1482778,13.4098,103.783,"","",""
11174,17070504,Trameng,170705,1707,17,366758,1480482,13.389,103.769,"","",""
11175,17070505,Svay,170705,1707,17,367460,1479653,13.3815,103.776,"","",""
11176,17070506,Prey Thlok,170705,1707,17,366017,1481707,13.4,103.763,"","",""
11177,17070507,Chrolong,170705,1707,17,365655,1481042,13.394,103.759,"","",""
11178,17070508,Kouk Trach,170705,1707,17,367010,1482163,13.4042,103.772,"","",""
11179,17070509,Ampil Peam,170705,1707,17,365754,1482763,13.4095,103.76,"","",""
11180,17070510,Boeng Khnar,170705,1707,17,365925,1484278,13.4232,103.762,"","",""
11181,17070511,Prey Kmeng,170705,1707,17,365370,1484334,13.4237,103.756,"","",""
11182,17070512,Tuek Thla,170705,1707,17,364882,1484530,13.4255,103.752,"","",""
11183,17070701,Kumru,170707,1707,17,359881,1487811,13.4549,103.706,"","",""
11184,17070702,Doun Tro,170707,1707,17,359864,1488535,13.4614,103.705,"","",""
11185,17070703,Stueng Preah Srok,170707,1707,17,358255,1488058,13.4571,103.691,"","",""
11186,17070704,Kouk Srama,170707,1707,17,358881,1489677,13.4717,103.696,"","",""
11187,17070705,Tuol Rovieng,170707,1707,17,356788,1488978,13.4653,103.677,"","",""
11188,17070706,Kouk Thmei,170707,1707,17,357762,1490563,13.4797,103.686,"","",""
11189,17070707,Prohut,170707,1707,17,358348,1492831,13.5002,103.691,"","",""
11190,17070708,Chreas,170707,1707,17,356899,1494100,13.5116,103.678,"","",""
11191,17070709,Lvea,170707,1707,17,361193,1490703,13.4811,103.718,"","",""
11192,17070710,Roka,170707,1707,17,360744,1492676,13.4989,103.713,"","",""
11193,17070711,Preah Angk Trong,170707,1707,17,360838,1489148,13.467,103.714,"","",""
11194,17070712,Snao,170707,1707,17,362623,1491086,13.4846,103.731,"","",""
11195,17070801,Ta Trav,170708,1707,17,350887,1488613,13.4617,103.622,"","",""
11196,17070802,Mukh Paen,170708,1707,17,349636,1487070,13.4477,103.611,"","",""
11197,17070803,Trakiet,170708,1707,17,347406,1489837,13.4726,103.59,"","",""
11198,17070804,Kouk Reang,170708,1707,17,348104,1490814,13.4815,103.597,"","",""
11199,17070805,Kouk Run,170708,1707,17,347013,1488733,13.4626,103.587,"","",""
11200,17070806,Sva Huol,170708,1707,17,345792,1490239,13.4761,103.575,"","",""
11201,17070901,Pou,170709,1707,17,339222,1476285,13.3497,103.515,"","",""
11202,17070902,Treay,170709,1707,17,341019,1475418,13.3419,103.532,"","",""
11203,17071001,Puok Chas,170710,1707,17,363682,1484704,13.427,103.741,"","",""
11204,17071002,Prayut,170710,1707,17,363912,1486174,13.4403,103.743,"","",""
11205,17071003,Kouk Chuon,170710,1707,17,363598,1485654,13.4356,103.74,"","",""
11206,17071004,Kampong Ta Yang,170710,1707,17,363005,1485260,13.432,103.735,"","",""
11207,17071005,Kouk Srok,170710,1707,17,362602,1485418,13.4334,103.731,"","",""
11208,17071006,Ta Tok,170710,1707,17,362130,1484830,13.4281,103.727,"","",""
11209,17071007,Kouk Doung,170710,1707,17,361461,1485849,13.4372,103.72,"","",""
11210,17071008,Kouk Thmei,170710,1707,17,362036,1485876,13.4375,103.726,"","",""
11211,17071009,Puok Thmei,170710,1707,17,361988,1486679,13.4448,103.725,"","",""
11212,17071010,Chambak Haer,170710,1707,17,362825,1487609,13.4532,103.733,"","",""
11213,17071011,Ou Ta Prak,170710,1707,17,363109,1485927,13.438,103.735,"","",""
11214,17071101,Prey Chruk,170711,1707,17,343910,1496017,13.5283,103.558,"","",""
11215,17071102,Ketteyos,170711,1707,17,343441,1496346,13.5312,103.553,"","",""
11216,17071103,Doun Tok,170711,1707,17,343446,1495534,13.5239,103.553,"","",""
11217,17071104,Svay Chantor,170711,1707,17,340717,1494308,13.5127,103.528,"","",""
11218,17071105,Prasat,170711,1707,17,340835,1494867,13.5177,103.529,"","",""
11219,17071106,Phlang,170711,1707,17,341246,1495791,13.5261,103.533,"","",""
11220,17071107,Prab Mai,170711,1707,17,344713,1498071,13.5469,103.565,"","",""
11221,17071108,Chres,170711,1707,17,345863,1499262,13.5577,103.576,"","",""
11222,17071109,Pradak,170711,1707,17,346514,1501906,13.5817,103.581,"","",""
11223,17071110,Chranieng,170711,1707,17,345375,1499974,13.5641,103.571,"","",""
11224,17071111,Ta Mouk,170711,1707,17,348053,1503977,13.6005,103.595,"","",""
11225,17071112,Pongro,170711,1707,17,346647,1505201,13.6114,103.582,"","",""
11226,17071201,Kouk Veal,170712,1707,17,357755,1496893,13.5369,103.686,"","",""
11227,17071202,Tumrueng,170712,1707,17,360212,1496637,13.5347,103.708,"","",""
11228,17071203,Reul,170712,1707,17,363362,1497255,13.5404,103.737,"","",""
11229,17071204,Trapeang Svay,170712,1707,17,363090,1497067,13.5387,103.735,"","",""
11230,17071205,Trapeang Ruessei,170712,1707,17,362964,1495463,13.5242,103.734,"","",""
11231,17071206,Prolit,170712,1707,17,362602,1493006,13.502,103.73,"","",""
11232,17071207,K'aek Tum,170712,1707,17,363056,1496338,13.5321,103.735,"","",""
11233,17071208,Rumduol,170712,1707,17,368374,1497555,13.5434,103.784,"","",""
11234,17071209,Kbal Krapeu,170712,1707,17,367275,1497292,13.541,103.773,"","",""
11235,17071210,Trapeang Thum,170712,1707,17,367850,1498647,13.5532,103.779,"","",""
11236,17071211,Kouk Khnang,170712,1707,17,366776,1497092,13.5391,103.769,"","",""
11237,17071212,Kouk Trach,170712,1707,17,366004,1497396,13.5418,103.762,"","",""
11238,17071213,Srah,170712,1707,17,368070,1498981,13.5563,103.781,"","",""
11239,17071214,Sambuor,170712,1707,17,367775,1495702,13.5266,103.778,"","",""
11240,17071301,Ta Chet,170713,1707,17,363860,1481429,13.3974,103.743,"","",""
11241,17071302,Samraong Yea,170713,1707,17,363624,1482160,13.404,103.74,"","",""
11242,17071303,Ampil,170713,1707,17,363149,1482577,13.4077,103.736,"","",""
11243,17071304,Prasat,170713,1707,17,363202,1483025,13.4118,103.736,"","",""
11244,17071305,Doun Sva,170713,1707,17,364002,1483881,13.4196,103.744,"","",""
11245,17071306,Prey Veaeng,170713,1707,17,363147,1483429,13.4154,103.736,"","",""
11246,17071501,Chambak Sa,170715,1707,17,356968,1499985,13.5648,103.678,"","",""
11247,17071502,Kouk Doung,170715,1707,17,357822,1501001,13.574,103.686,"","",""
11248,17071503,Svay,170715,1707,17,356717,1502428,13.5869,103.676,"","",""
11249,17071504,Ta Hok,170715,1707,17,359309,1500194,13.5668,103.7,"","",""
11250,17071505,Thipakdei,170715,1707,17,358973,1500615,13.5706,103.697,"","",""
11251,17071506,Chuoy Chakkrei,170715,1707,17,359121,1502791,13.5903,103.698,"","",""
11252,17071507,Chhuk,170715,1707,17,360932,1500519,13.5698,103.715,"","",""
11253,17071508,Trei Nhoar,170715,1707,17,361117,1500916,13.5734,103.716,"","",""
11254,17071509,Thveas,170715,1707,17,361707,1498853,13.5548,103.722,"","",""
11255,17071510,Trapeang Pring,170715,1707,17,361614,1500062,13.5657,103.721,"","",""
11256,17071601,Suon Sa,170716,1707,17,347891,1499670,13.5615,103.594,"","",""
11257,17071602,Chong Thnal,170716,1707,17,349917,1496833,13.536,103.613,"","",""
11258,17071603,Yeang,170716,1707,17,349974,1498586,13.5518,103.614,"","",""
11259,17071604,Sokh San,170716,1707,17,350562,1500659,13.5706,103.619,"","",""
11260,17071605,Kanhchan Kuy,170716,1707,17,350793,1502025,13.5829,103.621,"","",""
11261,17090201,Thnal Trang,170902,1709,17,390200,1474200,13.3331,103.986,"","",""
11262,17090202,Ovlaok,170902,1709,17,389400,1475000,13.3403,103.979,"","",""
11263,17090203,Loley,170902,1709,17,389887,1475777,13.3474,103.983,"","",""
11264,17090204,Stueng,170902,1709,17,391338,1476314,13.3523,103.997,"","",""
11265,17090205,Kouk Trach,170902,1709,17,392400,1476000,13.3495,104.006,"","",""
11266,17090206,Ta Phouk,170902,1709,17,392768,1478544,13.3725,104.01,"","",""
11267,17090301,Thlok Kambot,170903,1709,17,394564,1478810,13.375,104.026,"","",""
11268,17090302,Kouk Ruessei,170903,1709,17,394400,1479000,13.3767,104.025,"","",""
11269,17090303,Snar Sangkream,170903,1709,17,398658,1489413,13.4373,104.051,"","",""
11270,17090304,Krapeu,170903,1709,17,395900,1484500,13.4265,104.038,"","",""
11271,17090305,Ta Koy,170903,1709,17,393505,1481272,13.3972,104.016,"","",""
11272,17090306,Prum Kod,170903,1709,17,394597,1482370,13.4072,104.026,"","",""
11273,17090307,Trach,170903,1709,17,393000,1483600,13.4182,104.012,"","",""
11274,17090308,Popel,170903,1709,17,397542,1483252,13.4152,104.054,"","",""
11275,17090401,Kouk Kdol,170904,1709,17,389074,1459749,13.2024,103.976,"","",""
11276,17090402,Tnaot Kambot,170904,1709,17,389216,1460927,13.2131,103.978,"","",""
11277,17090403,Dei Kraham,170904,1709,17,389351,1460257,13.207,103.979,"","",""
11278,17090501,Angkrong,170905,1709,17,393145,1474286,13.334,104.013,"","",""
11279,17090502,Kantreang,170905,1709,17,394500,1475700,13.3468,104.026,"","",""
11280,17090503,Sret Khang Lech,170905,1709,17,396000,1476500,13.3541,104.04,"","",""
11281,17090504,Sret Khang Kaeut,170905,1709,17,396615,1476981,13.3585,104.045,"","",""
11282,17090505,Souphi,170905,1709,17,397000,1477200,13.3605,104.049,"","",""
11283,17090506,Trapeang Thnal,170905,1709,17,394154,1473643,13.3282,104.023,"","",""
11284,17090507,Ta Trav,170905,1709,17,395609,1474379,13.3349,104.036,"","",""
11285,17090508,Pongro,170905,1709,17,395000,1477500,13.3631,104.03,"","",""
11286,17090601,Kouk Thlok,170906,1709,17,382801,1472943,13.3215,103.918,"","",""
11287,17090602,Trapeang Tuem,170906,1709,17,383753,1473154,13.3234,103.927,"","",""
11288,17090603,Khun Mouk,170906,1709,17,384307,1473309,13.3249,103.932,"","",""
11289,17090604,Chres,170906,1709,17,385462,1473280,13.3246,103.942,"","",""
11290,17090605,Ou,170906,1709,17,387106,1473081,13.3229,103.958,"","",""
11291,17090606,Spean K'aek,170906,1709,17,387049,1474271,13.3337,103.957,"","",""
11292,17090607,Trang,170906,1709,17,385344,1475921,13.3485,103.941,"","",""
11293,17090608,Chrey,170906,1709,17,384386,1476234,13.3513,103.932,"","",""
11294,17090609,Kouk Tnaot,170906,1709,17,383000,1476202,13.351,103.92,"","",""
11295,17090610,L'ak,170906,1709,17,383533,1473805,13.3293,103.925,"","",""
11296,17090701,Trapeang Thum,170907,1709,17,393200,1472100,13.3143,104.014,"","",""
11297,17090702,Ta Prak,170907,1709,17,391748,1472086,13.3141,104.001,"","",""
11298,17090703,Doun Num,170907,1709,17,391400,1471400,13.3079,103.997,"","",""
11299,17090704,Chea Sman,170907,1709,17,391900,1469900,13.2943,104.002,"","",""
11300,17090705,Banteay Ruessei,170907,1709,17,394176,1470167,13.2968,104.023,"","",""
11301,17090706,Kampong Thkov,170907,1709,17,392200,1469000,13.2862,104.005,"","",""
11302,17090801,Momeanh,170908,1709,17,390300,1472500,13.3178,103.987,"","",""
11303,17090802,Kouk Srok,170908,1709,17,388000,1471900,13.3123,103.966,"","",""
11304,17090803,Kanhchor,170908,1709,17,390606,1471580,13.3095,103.99,"","",""
11305,17090804,Roluos Khang Kaeut,170908,1709,17,392100,1473800,13.3296,104.004,"","",""
11306,17090805,Chambak,170908,1709,17,388577,1472457,13.3173,103.971,"","",""
11307,17090806,Doun Teav,170908,1709,17,391600,1472900,13.3214,103.999,"","",""
11308,17090807,Roluos Khang Lech,170908,1709,17,391700,1474000,13.3314,104,"","",""
11309,17090901,Koun Sat,170909,1709,17,398808,1471847,13.3122,104.066,"","",""
11310,17090902,Boeng Chum,170909,1709,17,399599,1471368,13.3079,104.073,"","",""
11311,17090903,Ta Ei,170909,1709,17,398100,1470700,13.3018,104.059,"","",""
11312,17090904,Roka Kambot,170909,1709,17,397800,1470100,13.2963,104.056,"","",""
11313,17090905,Suong,170909,1709,17,394482,1468888,13.2853,104.026,"","",""
11314,17090906,Phnum Chi,170909,1709,17,394900,1470700,13.3017,104.03,"","",""
11315,17090907,Lvea,170909,1709,17,396448,1468908,13.2855,104.044,"","",""
11316,17090908,Svay Chey,170909,1709,17,393700,1472900,13.3215,104.019,"","",""
11317,17090909,Anlong Pir,170909,1709,17,395700,1471200,13.3062,104.037,"","",""
11318,17100101,Sla Kram,171001,1710,17,377296,1477449,13.362,103.867,"","",""
11319,17100102,Boeng Doun Pa,171001,1710,17,378033,1478082,13.3678,103.874,"","",""
11320,17100103,Chong Kausu,171001,1710,17,378699,1477072,13.3587,103.88,"","",""
11321,17100104,Dak Pou,171001,1710,17,378524,1477022,13.3582,103.878,"","",""
11322,17100105,Banteay Chas,171001,1710,17,377636,1477060,13.3585,103.87,"","",""
11323,17100106,Treang,171001,1710,17,377684,1478135,13.3682,103.87,"","",""
11324,17100107,Mondol Bei,171001,1710,17,377450,1478264,13.3694,103.868,"","",""
11325,17100201,Phnhea Chey,171002,1710,17,374168,1475364,13.343,103.838,"","",""
11326,17100202,Kantrak,171002,1710,17,372977,1474952,13.3392,103.827,"","",""
11327,17100203,Kouk Krasang,171002,1710,17,373616,1474853,13.3384,103.833,"","",""
11328,17100204,Svay Prey,171002,1710,17,373742,1474562,13.3358,103.834,"","",""
11329,17100205,Pou Bos,171002,1710,17,374114,1474152,13.3321,103.838,"","",""
11330,17100206,Thmei,171002,1710,17,375034,1475391,13.3433,103.846,"","",""
11331,17100207,Svay Dangkum,171002,1710,17,374959,1476450,13.3529,103.845,"","",""
11332,17100208,Sala Kansaeng,171002,1710,17,376095,1478055,13.3674,103.856,"","",""
11333,17100209,Kruos,171002,1710,17,374379,1478439,13.3708,103.84,"","",""
11334,17100210,Vihear Chen,171002,1710,17,375819,1475711,13.3462,103.853,"","",""
11335,17100211,Stueng Thmei,171002,1710,17,375969,1476284,13.3514,103.855,"","",""
11336,17100212,Mondol Muoy,171002,1710,17,376630,1476506,13.3534,103.861,"","",""
11337,17100213,Mondol Pir,171002,1710,17,376122,1476869,13.3567,103.856,"","",""
11338,17100214,Ta Phul,171002,1710,17,376127,1477444,13.3619,103.856,"","",""
11339,17100301,Trapeang Seh,171003,1710,17,376093,1479802,13.3832,103.856,"","",""
11340,17100302,Veal,171003,1710,17,376423,1479457,13.3801,103.859,"","",""
11341,17100303,Teaksen Tboung,171003,1710,17,375540,1479146,13.3773,103.851,"","",""
11342,17100304,Kouk Ta Chan,171003,1710,17,375092,1483494,13.4166,103.846,"","",""
11343,17100305,Khvien,171003,1710,17,374809,1482819,13.4104,103.844,"","",""
11344,17100306,Kouk Beng,171003,1710,17,373623,1486674,13.4452,103.833,"","",""
11345,17100307,Kouk Tnaot,171003,1710,17,370761,1486574,13.4442,103.806,"","",""
11346,17100308,Nokor Krau,171003,1710,17,376007,1487577,13.4535,103.855,"","",""
11347,17100401,Voat Bour,171004,1710,17,377685,1476206,13.3508,103.871,"","",""
11348,17100402,Voat Svay,171004,1710,17,376061,1474432,13.3347,103.856,"","",""
11349,17100403,Voat Damnak,171004,1710,17,376807,1475820,13.3473,103.862,"","",""
11350,17100404,Sala Kamraeuk,171004,1710,17,377136,1475117,13.3409,103.866,"","",""
11351,17100405,Chonlong,171004,1710,17,378340,1475499,13.3444,103.877,"","",""
11352,17100406,Ta Vien,171004,1710,17,378530,1476680,13.3551,103.878,"","",""
11353,17100407,Trapeang Traeng,171004,1710,17,377656,1474502,13.3354,103.87,"","",""
11354,17100501,Rohal,171005,1710,17,381357,1485212,13.4323,103.904,"","",""
11355,17100502,Srah Srang Cheung,171005,1710,17,381843,1485033,13.4307,103.909,"","",""
11356,17100503,Srah Srang Tboung,171005,1710,17,382002,1484390,13.4249,103.91,"","",""
11357,17100504,Kravan,171005,1710,17,381414,1483222,13.4144,103.905,"","",""
11358,17100505,Areaks Svay,171005,1710,17,381882,1482145,13.4046,103.909,"","",""
11359,17100506,Anhchanh,171005,1710,17,380878,1480910,13.3934,103.9,"","",""
11360,17100601,Chreav,171006,1710,17,378968,1472797,13.32,103.883,"","",""
11361,17100602,Khnar,171006,1710,17,381035,1475400,13.3436,103.901,"","",""
11362,17100603,Bos Kralanh,171006,1710,17,380476,1473527,13.3267,103.896,"","",""
11363,17100604,Ta Chek,171006,1710,17,379657,1473272,13.3243,103.889,"","",""
11364,17100605,Veal,171006,1710,17,378750,1473665,13.3279,103.88,"","",""
11365,17100606,Krasang,171006,1710,17,378088,1473814,13.3292,103.874,"","",""
11366,17100607,Boeng,171006,1710,17,377201,1473058,13.3223,103.866,"","",""
11367,17100701,Phum Muoy,171007,1710,17,372910,1465275,13.2518,103.827,"","",""
11368,17100702,Phum Pir,171007,1710,17,372917,1465316,13.2521,103.827,"","",""
11369,17100703,Phum Bei,171007,1710,17,372931,1465214,13.2512,103.827,"","",""
11370,17100704,Phum Buon,171007,1710,17,372940,1465270,13.2517,103.827,"","",""
11371,17100705,Phum Pram,171007,1710,17,372941,1466124,13.2594,103.827,"","",""
11372,17100706,Phum Prammuoy,171007,1710,17,372974,1465610,13.2548,103.827,"","",""
11373,17100707,Phum Prampir,171007,1710,17,372930,1465414,13.253,103.827,"","",""
11374,17100801,Pnov,171008,1710,17,371403,1476306,13.3514,103.813,"","",""
11375,17100802,Sambuor,171008,1710,17,371941,1475305,13.3424,103.818,"","",""
11376,17100803,Veal,171008,1710,17,371411,1474796,13.3378,103.813,"","",""
11377,17100804,Chrey,171008,1710,17,371021,1475067,13.3402,103.809,"","",""
11378,17100805,Ta Kong,171008,1710,17,372350,1476412,13.3524,103.821,"","",""
